osm_id,ncc_owned,osm_way_id,house_area,house_peri,house_vert,private,house_lati,NATIONALCA,land_area,land_perim,land_verti,land_longi,land_latit,COUNT,house_long,b2lpercent
"108386356","0","108386356","44","27","5",no,6971788.383700000122190,29412145.0000,137.0000,52.0000,17.0000,-127204.0185,6971785.0721,"2",-127197.8500,"32"
"108386357","0","108386357","50","38","8",no,6971804.793100000359118,47245778.0000,79.0000,46.0000,10.0000,-127010.0111,6971807.5242,"1",-127011.3800,"63"
"108386358","0","108386358","35","24","4",no,6971678.971499999985099,29416616.0000,68.0000,37.0000,8.0000,-127139.0012,6971676.6246,"1",-127137.4900,"51"
"108386359","0","108386359","58","39","6",no,6971844.323900000192225,29405839.0000,144.0000,60.0000,17.0000,-127288.7183,6971842.5129,"2",-127290.9700,"40"
"108386360","0","108386360","49","36","7",no,6971850.447599999606609,29433812.0000,145.0000,54.0000,12.0000,-126945.1066,6971850.0522,"1",-126945.4100,"34"
"108386364","0","108386364","33","23","4",no,6971868.714999998919666,29416042.0000,107.0000,46.0000,8.0000,-127149.1226,6971876.0240,"2",-127154.6300,"31"
"108386368","0","108386368","44","36","6",no,6971787.528099999763072,,,,,,,"0",-127038.3000,
"108386370","0","108386370","36","24","4",no,6971798.172500000335276,29415901.0000,93.0000,47.0000,11.0000,-127148.6257,6971793.1485,"2",-127149.0500,"39"
"108386371","0","108386371","48","37","6",no,6971780.257500000298023,29424501.0000,72.0000,46.0000,12.0000,-127052.2052,6971779.5008,"1",-127048.3200,"67"
"108386375","0","108386375","45","39","7",no,6971825.384700000286102,54039761.0000,72.0000,44.0000,11.0000,-126983.6288,6971825.3935,"2",-126980.1000,"63"
"108386379","0","108386379","37","24","4",no,6971733.836900000460446,29415933.0000,79.0000,38.0000,11.0000,-127148.2709,6971729.8589,"2",-127146.6600,"47"
"108386381","0","108386381","45","36","6",no,6971762.378200000151992,29422631.0000,75.0000,46.0000,13.0000,-127077.5654,6971762.6116,"2",-127074.6700,"60"
"108386383","0","108386383","36","24","5",no,6971699.360199999064207,29414211.0000,107.0000,49.0000,16.0000,-127177.9431,6971694.8963,"3",-127168.1100,"34"
"108386388","0","108386388","34","23","4",no,6971701.050599999725819,29420390.0000,82.0000,39.0000,11.0000,-127105.7180,6971698.8888,"2",-127104.2900,"41"
"108386389","0","108386389","38","25","6",no,6971767.413300000131130,29412430.0000,103.0000,45.0000,12.0000,-127198.7514,6971761.6635,"3",-127189.0600,"37"
"108386392","0","108386392","43","27","5",no,6971860.497200000099838,29435195.0000,178.0000,60.0000,10.0000,-126924.8171,6971852.9047,"2",-126924.8600,"24"
"108386394","0","108386394","41","26","4",no,6971741.330199999734759,29420248.0000,114.0000,49.0000,12.0000,-127112.0421,6971735.9487,"3",-127103.4400,"36"
"108386398","0","108386398","45","37","6",no,6971796.579900000244379,,,,,,,"0",-127023.1200,
"108386399","0","108386399","40","25","5",no,6971666.972699999809265,29415376.0000,215.0000,64.0000,28.0000,-127163.4130,6971658.0222,"2",-127154.8500,"19"
"108386401","0","108386401","40","25","5",no,6971921.832200000062585,29415992.0000,129.0000,46.0000,10.0000,-127147.7153,6971922.8633,"2",-127152.4200,"31"
"108386402","0","108386402","36","24","4",no,6971781.861899999901652,29413844.0000,80.0000,38.0000,10.0000,-127175.8223,6971777.7153,"2",-127174.5800,"45"
"108386406","0","108386406","30","24","4",no,6971846.244400000199676,52798018.0000,69.0000,44.0000,8.0000,-126958.3293,6971842.2705,"2",-126957.4200,"43"
"108386409","0","108386409","33","23","4",no,6971884.877600000239909,29415141.0000,89.0000,44.0000,9.0000,-127160.0817,6971892.5063,"2",-127165.3100,"37"
"108386411","0","108386411","41","26","5",no,6971720.233699999749660,29413329.0000,103.0000,43.0000,10.0000,-127186.7555,6971716.0126,"3",-127176.3400,"40"
"108386414","0","108386414","43","26","6",no,6971754.604700000025332,29412812.0000,123.0000,48.0000,14.0000,-127195.0982,6971749.8469,"2",-127187.3200,"35"
"108386416","0","108386416","31","24","4",no,6971839.548499999567866,29432385.0000,139.0000,53.0000,12.0000,-126965.4969,6971836.5624,"1",-126967.2300,"22"
"108386418","0","108386418","39","25","4",no,6971710.776200000196695,29414118.0000,116.0000,58.0000,18.0000,-127180.3388,6971705.4437,"3",-127170.9000,"34"
"108386419","0","108386419","37","24","4",no,6971927.741299999877810,29431181.0000,131.0000,53.0000,10.0000,-126981.2855,6971927.0125,"2",-126985.4200,"28"
"108386422","0","108386422","51","40","7",no,6971772.406700000166893,29425556.0000,69.0000,46.0000,13.0000,-127039.5044,6971749.3942,"1",-127058.0300,"74"
"108386426","0","108386426","51","41","7",no,6971818.178600000217557,29430529.0000,73.0000,46.0000,11.0000,-126988.6990,6971821.3960,"2",-126989.8800,"70"
"108386429","0","108386429","37","24","4",no,6971745.615499999374151,29417209.0000,82.0000,39.0000,10.0000,-127130.8437,6971741.6033,"2",-127128.8900,"45"
"108386432","0","108386432","40","25","4",no,6971798.720599999651313,29411735.0000,158.0000,52.0000,10.0000,-127210.0414,6971798.5486,"2",-127204.3300,"25"
"108386434","0","108386434","53","38","7",no,6971809.210799999535084,53049635.0000,70.0000,46.0000,12.0000,-127004.4043,6971810.7684,"2",-127005.4500,"76"
"108386439","0","108386439","50","33","6",no,6971844.072200001217425,29405229.0000,106.0000,58.0000,14.0000,-127296.8045,6971840.0559,"5",-127299.4700,"47"
"108386441","0","108386441","33","23","4",no,6971860.633700001053512,29416426.0000,108.0000,46.0000,16.0000,-127143.3242,6971867.0855,"1",-127149.3000,"31"
"108386445","0","108386445","41","26","5",no,6971843.142500000074506,29410752.0000,116.0000,47.0000,13.0000,-127222.7771,6971843.0171,"2",-127216.8700,"35"
"108386446","0","108386446","42","35","6",no,6971790.331399999558926,,,,,,,"0",-127033.7100,
"108386448","0","108386448","39","25","5",no,6971675.217100000008941,29415014.0000,152.0000,60.0000,19.0000,-127168.4845,6971673.1449,"3",-127161.2500,"26"
"108386450","0","108386450","40","25","4",no,6971909.327800000086427,29414548.0000,104.0000,43.0000,9.0000,-127166.3940,6971910.5492,"2",-127170.8700,"38"
"108386454","0","108386454","30","22","4",no,6971783.678500000387430,29416689.0000,74.0000,39.0000,10.0000,-127138.5585,6971781.5739,"2",-127132.3800,"41"
"108386455","0","108386455","36","24","4",no,6971792.733000000007451,29415087.0000,78.0000,37.0000,9.0000,-127158.1851,6971789.4754,"2",-127157.5600,"46"
"108386458","0","108386458","44","37","6",no,6971783.192999999970198,,,,,,,"0",-127043.6400,
"108386463","0","108386463","40","33","6",no,6971831.023400000296533,29431697.0000,69.0000,45.0000,10.0000,-126973.0445,6971831.6525,"2",-126975.7900,"58"
"108386465","0","108386465","37","25","5",no,6971727.939299999736249,29415242.0000,85.0000,40.0000,11.0000,-127156.8741,6971724.0326,"2",-127155.5500,"44"
"108386468","0","108386468","53","41","7",no,6971765.127799999900162,29423388.0000,73.0000,46.0000,12.0000,-127067.2884,6971769.3328,"4",-127068.1100,"73"
"108386471","0","108386471","57","43","7",no,6971755.434100000187755,29422208.0000,77.0000,43.0000,9.0000,-127083.2475,6971758.7146,"2",-127085.2000,"74"
"108386473","0","108386473","34","23","4",no,6971695.370699999853969,29419762.0000,84.0000,39.0000,11.0000,-127114.2247,6971693.1421,"2",-127112.8800,"40"
"108386474","0","108386474","37","25","6",no,6971776.487399999983609,29412278.0000,98.0000,53.0000,17.0000,-127201.9835,6971772.9077,"3",-127194.7700,"38"
"108386477","0","108386477","41","26","4",no,6971731.786100000143051,29420650.0000,113.0000,49.0000,9.0000,-127106.5839,6971727.2660,"2",-127097.1600,"36"
"108386480","0","108386480","59","40","8",no,6971801.199500000104308,,,,,,,"0",-127017.2500,
"108386482","0","108386482","37","24","4",no,6971673.168399999849498,29416101.0000,86.0000,40.0000,9.0000,-127146.9193,6971671.3560,"2",-127145.8800,"43"
"108386484","0","108386484","45","27","5",no,6971820.020800000056624,29411976.0000,210.0000,69.0000,13.0000,-127211.0689,6971815.4809,"1",-127206.2500,"21"
"108386486","0","108386486","36","24","5",no,6971776.430200000293553,29413213.0000,79.0000,39.0000,12.0000,-127185.0366,6971773.1887,"2",-127183.0900,"46"
"108386489","0","108386489","30","24","4",no,6971849.552199999801815,29433157.0000,70.0000,46.0000,11.0000,-126952.8779,6971845.1351,"2",-126952.5900,"43"
"108386490","0","108386490","33","23","4",no,6971876.796299999579787,29415502.0000,102.0000,46.0000,8.0000,-127154.8698,6971884.6389,"2",-127159.9700,"32"
"108386495","0","108386495","31","24","4",no,6971842.908900000154972,52798018.0000,69.0000,44.0000,8.0000,-126958.3293,6971842.2705,"2",-126962.3000,"45"
"108386498","0","108386498","148","48","6",no,6971916.482200000435114,29410350.0000,235.0000,68.0000,13.0000,-127233.4399,6971911.6966,"1",-127221.5100,"63"
"108386500","0","108386500","42","27","6",no,6971687.239000000990927,29414706.0000,154.0000,57.0000,16.0000,-127172.4243,6971684.9298,"2",-127164.8800,"27"
"108386503","0","108386503","36","24","4",no,6971803.602699999697506,29416346.0000,70.0000,38.0000,9.0000,-127140.8498,6971799.1375,"1",-127140.5300,"51"
"108386506","0","108386506","47","38","6",no,6971775.703200000338256,29424501.0000,72.0000,46.0000,12.0000,-127052.2052,6971779.5008,"2",-127053.7200,"65"
"108386508","0","108386508","44","35","6",no,6971823.505499999970198,54039761.0000,72.0000,44.0000,11.0000,-126983.6288,6971825.3935,"2",-126985.2600,"61"
"108386510","0","108386510","37","24","4",no,6971739.729299999773502,29416524.0000,85.0000,39.0000,8.0000,-127139.6495,6971735.7029,"2",-127137.7700,"44"
"108386513","0","108386513","47","28","5",no,6971741.648799999617040,29413345.0000,150.0000,53.0000,9.0000,-127189.5774,6971737.6415,"1",-127183.6300,"31"
"108386516","0","108386516","47","39","7",no,6971758.955199998803437,29422631.0000,75.0000,46.0000,13.0000,-127077.5654,6971762.6116,"4",-127078.8900,"63"
"108386517","0","108386517","44","35","6",no,6971813.304899999871850,54039776.0000,71.0000,44.0000,10.0000,-126999.6495,6971814.9019,"2",-127000.9300,"62"
"108386520","0","108386520","34","23","4",no,6971706.730700000189245,29421002.0000,81.0000,43.0000,14.0000,-127096.8444,6971703.8743,"2",-127095.6900,"42"
"108386522","0","108386522","41","26","4",no,6971750.873999999836087,29419789.0000,168.0000,52.0000,8.0000,-127117.6096,6971751.1808,"2",-127109.7200,"24"
"108386526","0","108386526","47","38","6",no,6971794.003499999642372,,,,,,,"0",-127027.9600,
"108386529","0","108386529","40","25","4",no,6971915.580400000326335,29415037.0000,74.0000,39.0000,8.0000,-127157.6700,6971916.3308,"2",-127161.6400,"54"
"108386531","0","108386531","30","22","4",no,6971776.628600000403821,29417095.0000,77.0000,39.0000,9.0000,-127133.8254,6971774.3130,"1",-127127.7800,"39"
"108386533","0","108386533","36","24","4",no,6971787.292900000698864,29414479.0000,78.0000,37.0000,9.0000,-127166.9772,6971783.6459,"2",-127166.0700,"46"
"108386535","0","108386535","41","26","5",no,6971726.259899999015033,29414655.0000,119.0000,48.0000,16.0000,-127168.1064,6971720.1932,"2",-127167.3600,"34"
"108386538","0","108386538","40","25","4",no,6971903.084699999541044,29413875.0000,117.0000,46.0000,13.0000,-127176.0155,6971902.7430,"1",-127180.1000,"34"
"108386539","0","108386539","37","24","5",no,6971921.669599999673665,29430453.0000,122.0000,51.0000,11.0000,-126990.7384,6971921.6384,"2",-126994.5600,"30"
"108386543","0","108386543","44","35","7",no,6971833.280000000260770,29431697.0000,69.0000,45.0000,10.0000,-126973.0445,6971831.6525,"2",-126970.6900,"64"
"108386545","0","108386545","45","37","6",no,6971769.144000000320375,29423388.0000,73.0000,46.0000,12.0000,-127067.2884,6971769.3328,"1",-127064.2000,"62"
"108386547","0","108386547","32","25","4",no,6971818.636400000192225,54039725.0000,70.0000,44.0000,9.0000,-126994.3572,6971818.4581,"2",-126996.9200,"46"
"108881092","1","108881092","44","28","5",yes,6972264.135599999688566,,88.0000,45.0000,12.0000,-127010.4457,6972260.7776,"2",-127009.7300,"50"
"108881094","1","108881094","37","25","8",yes,6972263.529099999926984,52943495.0000,173.0000,60.0000,17.0000,-127030.4504,6972256.2621,"2",-127036.0100,"21"
"108881095","1","108881095","50","29","7",yes,6972274.877000000327826,,122.0000,52.0000,12.0000,-126969.8606,6972276.4238,"2",-126973.5800,"41"
"108881099","1","108881099","38","27","4",yes,6972311.129999999888241,,117.0000,68.0000,9.0000,-126988.0644,6972311.8460,"2",-126988.1400,"32"
"108881100","1","108881100","45","28","5",yes,6972263.054700000211596,,92.0000,46.0000,12.0000,-127018.6837,6972258.7797,"2",-127018.0500,"49"
"108881103","1","108881103","39","27","4",yes,6972293.355700000189245,,126.0000,71.0000,9.0000,-126973.9833,6972294.1471,"2",-126971.1700,"31"
"108881105","1","108881105","39","26","6",yes,6972264.581500001251698,52943495.0000,173.0000,60.0000,17.0000,-127030.4504,6972256.2621,"3",-127027.4200,"23"
"108881107","1","108881107","39","27","5",yes,6972317.742499999701977,52943582.0000,121.0000,69.0000,13.0000,-126989.0234,6972318.2684,"2",-126989.0900,"32"
"108881108","1","108881108","38","27","5",yes,6972286.744000000879169,52943526.0000,125.0000,71.0000,12.0000,-126973.4940,6972287.5920,"3",-126970.2300,"30"
"108881112","1","108881112","38","27","5",yes,6972304.568599999882281,,107.0000,78.0000,16.0000,-126982.6125,6972306.0640,"2",-126987.2100,"36"
"108881113","1","108881113","51","29","5",yes,6972270.906100000254810,52943574.0000,146.0000,50.0000,15.0000,-126990.5754,6972265.5248,"3",-126988.5800,"35"
"108881119","1","108881119","39","27","5",yes,6972299.993400000035763,52943580.0000,128.0000,73.0000,14.0000,-126976.2170,6972300.5937,"2",-126972.1300,"30"
"108881120","0","108881120","54","30","5",no,6972326.117999999783933,52943609.0000,127.0000,59.0000,9.0000,-126984.7989,6972326.6648,"2",-126987.0900,"43"
"108881125","1","108881125","54","30","7",yes,6972267.035899999551475,,86.0000,44.0000,13.0000,-127002.1360,6972262.9206,"2",-127000.8600,"63"
"108883141","1","108883141","33","27","6",yes,6972586.745500000193715,,117.0000,47.0000,10.0000,-127288.9890,6972583.5584,"2",-127288.9500,"28"
"108883142","1","108883142","28","25","6",yes,6972583.711299999617040,,122.0000,48.0000,10.0000,-127312.6283,6972579.9456,"4",-127307.1400,"23"
"108883144","1","108883144","30","26","6",yes,6972584.627700000070035,,113.0000,46.0000,9.0000,-127300.8604,6972582.7634,"2",-127301.3800,"27"
"108883146","1","108883146","29","25","6",yes,6972582.210400000214577,,122.0000,48.0000,10.0000,-127312.6283,6972579.9456,"2",-127317.6200,"24"
"108883148","0","108883148","54","31","4",no,6972587.595200000330806,,,,,,,"0",-127263.0900,
"108883149","1","108883149","27","25","6",yes,6972583.003800000064075,,122.0000,48.0000,10.0000,-127312.6283,6972579.9456,"2",-127312.0700,"22"
"108883151","1","108883151","35","27","6",yes,6972587.656100000254810,,108.0000,45.0000,12.0000,-127277.5450,6972585.8050,"4",-127283.0700,"32"
"108883153","1","108883153","45","30","9",yes,6972588.649799998849630,,108.0000,45.0000,12.0000,-127277.5450,6972585.8050,"2",-127275.6400,"42"
"108883154","1","108883154","35","27","6",yes,6972585.524299998767674,,113.0000,46.0000,9.0000,-127300.8604,6972582.7634,"4",-127295.5500,"31"
"136688724","0","136688724","152","50","4",no,6972943.499499999918044,29403393.0000,957.0000,130.0000,15.0000,-127318.3110,6972941.7260,"1",-127313.4600,"16"
"136688738","0","136688738","39","25","4",no,6972965.930700000375509,29406296.0000,1019.0000,137.0000,16.0000,-127279.9236,6972941.0674,"2",-127297.3000,"4"
"143713358","0","143713358","159","51","4",no,6972128.185899999924004,,,,,,,"0",-126708.5600,
"145409299","0","145409299","45","27","5",no,6971784.269100000150502,29335973.0000,126.0000,53.0000,11.0000,-128177.2541,6971785.1850,"2",-128178.3300,"36"
"152255089","0","152255089","180","163","4",no,6972552.450799999758601,,,,,,,"0",-126107.8100,
"152255096","0","152255096","64","32","5",no,6972270.262799999676645,,,,,,,"0",-126428.0600,
"152255098","0","152255098","28","33","4",no,6972438.817899999208748,,,,,,,"0",-126245.3000,
"152255346","0","152255346","39","25","4",no,6972627.488199999555945,,,,,,,"0",-126114.6600,
"165120043","0","165120043","91","43","6",no,6973207.960500000044703,,,,,,,"0",-127603.9300,
"165120089","0","165120089","192","70","6",no,6973231.249599999748170,,,,,,,"0",-127344.6100,
"165120091","0","165120091","111","57","6",no,6973235.305800000205636,,,,,,,"0",-127293.4500,
"165120100","0","165120100","46","29","4",no,6973160.394299999810755,,,,,,,"0",-127591.3000,
"165120763","0","165120763","13","17","4",no,6973166.677099999971688,,,,,,,"0",-127523.4700,
"165120768","0","165120768","12","17","4",no,6973168.090800000354648,,,,,,,"0",-127508.4400,
"165124356","0","165124356","47","28","6",no,6973117.863800000399351,,,,,,,"0",-127630.0500,
"166184313","0","166184313","90","49","5",no,6973060.884399999864399,29381038.0000,193.0000,58.0000,14.0000,-127632.7891,6973058.5068,"2",-127637.9900,"47"
"166184326","1","166184326","173","58","9",yes,6972961.604700000025332,29368118.0000,433.0000,87.0000,14.0000,-127827.0689,6972969.4130,"1",-127830.7500,"40"
"207251604","1","207251604","85","37","4",yes,6972239.790000000037253,,344.0000,87.0000,17.0000,-128684.1903,6972239.9856,"2",-128686.5900,"25"
"207251605","1","207251605","85","37","4",yes,6972246.845700000412762,,417.0000,97.0000,12.0000,-128703.2345,6972242.4759,"2",-128706.1600,"20"
"207251606","1","207251606","85","37","4",yes,6972241.230100000277162,,325.0000,77.0000,18.0000,-128663.2295,6972241.3961,"2",-128667.0300,"26"
"207308084","0","207308084","171","64","13",no,6972029.012799999676645,,,,,,,"0",-128891.7000,
"207308087","1","207308087","11","14","4",yes,6972072.482499999925494,,,,,,,"0",-128642.9000,
"207308088","1","207308088","31","24","5",yes,6972045.713299999944866,,178.0000,59.0000,12.0000,-129000.4383,6972038.8909,"1",-128997.8800,"17"
"207334149","0","207334149","29","25","7",no,6972820.562500000000000,29334743.0000,139.0000,80.0000,25.0000,-128182.4706,6972825.7396,"2",-128180.3900,"21"
